,width,SRR999253,SRR999254,SRR999255
FBgn0267639,401,1,2,2
FBgn0267640,820,0,0,0
FBgn0267641,825,5,4,10
FBgn0267642,492,0,0,0
FBgn0267643,909,10,5,7
FBgn0267644,978,8,7,10
FBgn0267645,361,1,1,0
FBgn0267646,585,2,0,0
FBgn0267647,261,1,0,1
FBgn0267648,4693,283,249,258
FBgn0267649,4693,283,249,258
FBgn0267650,2658,132,175,134
FBgn0267651,2658,132,175,134
FBgn0267652,2658,132,175,134
FBgn0267653,531,5,3,2
FBgn0267655,549,4,2,2
FBgn0267656,646,11,11,4
FBgn0267657,1604,3,1,1
FBgn0267658,723,1,0,1
FBgn0267659,410,4,2,4
FBgn0267660,2592,2,0,0
FBgn0267661,1924,131,111,134
FBgn0267662,492,0,0,0
FBgn0267663,349,0,0,0
FBgn0267664,527,1,4,1
FBgn0267665,21024,50,56,61
FBgn0267666,7941,46,41,43
FBgn0267667,6677,579,555,542
FBgn0267668,10235,410,346,393
FBgn0267671,824,4,1,2
FBgn0267672,757,25,39,32
FBgn0267673,776,10,19,7
FBgn0267674,496,4,5,1
FBgn0267675,796,1,0,0
FBgn0267676,592,1,1,6
FBgn0267677,507,0,0,0
FBgn0267678,329,0,0,0
FBgn0267679,490,0,0,0
FBgn0267680,1088,3,0,1
FBgn0267681,809,0,0,0
FBgn0267682,553,0,0,1
FBgn0267683,422,0,0,0
FBgn0267684,707,162,120,116
FBgn0267685,796,2,1,0
FBgn0267686,671,0,4,2
FBgn0267687,979,3,4,4
FBgn0267688,612,1,2,1
FBgn0267689,2855,3,5,1
FBgn0267690,2091,0,0,0
FBgn0267691,590,0,0,0
FBgn0267692,1259,1,2,0
FBgn0267693,7622,41,36,36
FBgn0267694,486,1,2,2
FBgn0267695,1305,6,4,5
FBgn0267696,693,3,2,2
FBgn0267697,1011,1,4,4
FBgn0267698,5973,720,674,651
FBgn0267701,518,0,0,0
FBgn0267702,1887,22,22,15
FBgn0267703,1133,9,4,5
FBgn0267704,17427,8,2,4
FBgn0267705,1822,114,84,97
FBgn0267706,973,4,1,3
FBgn0267707,359,0,1,0
FBgn0267708,500,3,2,5
FBgn0267709,353,1,0,2
FBgn0267710,585,2,1,3
FBgn0267711,547,21,36,30
FBgn0267712,882,35,27,32
FBgn0267713,636,0,0,0
FBgn0267714,912,0,0,0
FBgn0267715,472,30,25,19
FBgn0267716,641,0,0,0
FBgn0267717,409,104,119,107
FBgn0267719,345,0,1,0
FBgn0267720,490,0,0,0
FBgn0267721,606,0,0,0
FBgn0267722,532,26,15,24
FBgn0267723,437,0,0,1
FBgn0267724,303,0,0,0
FBgn0267725,726,73,64,62
FBgn0267726,596,0,0,0
FBgn0267727,2577,1,1,3
FBgn0267728,1968,21,7,20
FBgn0267729,615,14,12,17
FBgn0267730,2817,1,2,1
FBgn0267731,512,1,2,4
FBgn0267732,510,4,1,3
FBgn0267733,2652,143,125,131
FBgn0267734,481,104,86,90
FBgn0267735,936,58,80,91
FBgn0267736,960,125,129,102
FBgn0267737,400,25,29,32
FBgn0267738,1568,0,0,0
FBgn0267739,734,2,1,3
FBgn0267740,773,4,3,6
FBgn0267741,295,0,0,0
FBgn0267742,1428,41,43,33
FBgn0267743,401,58,42,35
FBgn0267744,664,2,4,0
FBgn0267745,899,0,0,0
FBgn0267746,319,0,0,0
FBgn0267747,571,13,20,14
FBgn0267748,789,2,0,1
FBgn0267749,459,1,0,1
FBgn0267750,617,21,12,25
FBgn0267751,2574,34,36,34
FBgn0267752,562,1,2,0
FBgn0267753,1918,2,5,3
FBgn0267754,369,0,2,0
FBgn0267755,709,0,0,1
FBgn0267756,681,0,0,0
FBgn0267757,537,6,2,3
FBgn0267758,5069,43,33,34
FBgn0267759,300,2,0,1
FBgn0267760,733,4,3,5
FBgn0267761,1084,53,46,36
FBgn0267762,967,31,22,23
FBgn0267763,535,5,6,5
FBgn0267764,525,5,1,6
FBgn0267765,1373,33,21,27
FBgn0267766,867,1,1,1
FBgn0267767,301,1,1,3
FBgn0267768,455,17,14,17
FBgn0267769,633,13,3,4
FBgn0267770,882,43,51,49
FBgn0267771,663,0,1,1
FBgn0267772,659,0,0,1
FBgn0267773,598,50,37,33
FBgn0267774,389,28,31,27
FBgn0267775,897,3,4,5
FBgn0267776,1254,10,4,4
FBgn0267777,1479,8,9,5
FBgn0267778,875,28,22,32
FBgn0267779,728,2,3,2
FBgn0267780,655,0,1,0
FBgn0267781,536,14,11,11
FBgn0267782,794,0,0,0
FBgn0267783,884,3,0,0
FBgn0267785,327,0,0,2
FBgn0267786,813,1,1,0
FBgn0267787,608,0,1,0
FBgn0267788,299,0,0,0
FBgn0267789,995,0,0,0
FBgn0267790,2358,484,474,457
FBgn0267791,2571,721,709,698
FBgn0267792,4244,186,212,198
FBgn0267793,9247,7,3,3
FBgn0267794,1921,0,0,0
FBgn0267795,6165,1183,1132,1084
FBgn0267796,6670,20,15,17
FBgn0267797,901,0,1,1
FBgn0267798,368,2,0,0
FBgn0267799,320,1,1,1
FBgn0267800,960,7,5,3
FBgn0267801,383,7,3,5
FBgn0267802,749,1,0,2
FBgn0267803,3438,144,126,134
FBgn0267804,408,28,24,18
FBgn0267805,263,0,0,0
FBgn0267806,675,0,0,1
FBgn0267807,683,2,1,1
FBgn0267808,700,199,187,189
FBgn0267809,2132,54,53,59
FBgn0267810,3029,99,91,94
FBgn0267811,1102,31,37,37
FBgn0267812,409,212,203,218
FBgn0267813,1478,67,62,58
FBgn0267814,1082,4,3,3
FBgn0267815,926,281,270,276
FBgn0267816,407,1,0,0
FBgn0267817,747,0,0,0
FBgn0267818,1451,0,1,0
FBgn0267819,1043,70,57,59
FBgn0267820,848,97,75,60
FBgn0267821,3603,543,513,497
FBgn0267823,1116,23,24,21
FBgn0267824,2632,227,202,195
FBgn0267826,301,1,0,0
FBgn0267827,670,0,0,0
FBgn0267828,3401,1506,1305,1301
FBgn0267849,1610,566,505,499
FBgn0267861,4606,1029,882,989
FBgn0267862,818,0,0,0
FBgn0267863,274,0,0,0
FBgn0267864,485,0,0,0
FBgn0267865,295,2,0,2
FBgn0267866,274,0,3,3
FBgn0267867,274,2,0,0
FBgn0267868,591,0,1,2
FBgn0267869,420,0,0,0
FBgn0267870,719,0,0,0
FBgn0267871,524,0,0,0
FBgn0267872,775,0,0,0
FBgn0267873,257,0,0,0
FBgn0267874,253,0,0,0
FBgn0267875,162,0,0,0
FBgn0267876,766,0,0,0
FBgn0267877,721,0,0,0
FBgn0267878,266,0,0,0
FBgn0267879,601,0,0,0
FBgn0267880,410,0,0,0
FBgn0267881,266,0,0,0
FBgn0267882,678,0,0,0
FBgn0267883,410,0,0,0
FBgn0267884,453,0,0,0
FBgn0267885,690,0,0,0
FBgn0267886,266,0,0,0
FBgn0267887,453,0,0,0
FBgn0267888,690,0,0,0
FBgn0267889,266,0,0,0
FBgn0267890,277,0,0,0
FBgn0267891,718,0,0,0
FBgn0267892,760,0,0,0
FBgn0267893,165,0,0,0
FBgn0267894,775,0,0,0
FBgn0267895,527,0,0,0
FBgn0267896,719,0,0,0
FBgn0267897,758,0,0,0
FBgn0267898,414,0,0,0
FBgn0267899,766,0,0,0
FBgn0267900,1030,0,0,0
FBgn0267901,454,0,0,0
FBgn0267902,582,0,0,0
FBgn0267903,309,0,0,0
FBgn0267904,402,0,0,0
FBgn0267905,309,0,0,0
FBgn0267910,361,1312,1337,1333
FBgn0267912,8258,3392,3457,3583
FBgn0267913,2149,656,579,649
FBgn0267914,771,86,89,76
FBgn0267915,463,0,0,1
FBgn0267916,991,0,1,0
FBgn0267917,576,0,0,0
FBgn0267918,710,0,0,0
FBgn0267919,441,0,0,1
FBgn0267921,569,0,0,0
FBgn0267922,649,0,0,0
FBgn0267923,1891,7,2,3
FBgn0267924,227,0,0,1
FBgn0267925,1049,0,0,0
FBgn0267926,492,0,0,0
FBgn0267927,967,1,0,0
FBgn0267928,458,0,0,0
FBgn0267929,588,0,0,0
FBgn0267930,445,0,0,0
FBgn0267932,680,0,0,0
FBgn0267933,369,0,0,0
FBgn0267934,3123,0,0,1
FBgn0267935,732,0,0,0
FBgn0267936,7290,2,1,1
FBgn0267937,599,0,1,0
FBgn0267938,1315,1,0,0
FBgn0267939,1658,0,0,0
FBgn0267940,565,0,0,0
FBgn0267941,531,0,1,0
FBgn0267944,245,0,0,0
FBgn0267945,555,0,0,0
FBgn0267946,274,0,0,0
FBgn0267947,864,0,0,0
FBgn0267948,342,0,0,0
FBgn0267949,882,0,0,0
FBgn0267950,560,0,1,0
FBgn0267951,783,0,0,0
FBgn0267952,1290,0,0,0
FBgn0267953,1356,0,0,0
FBgn0267954,734,1,0,2
FBgn0267955,441,1,1,0
FBgn0267956,1044,0,0,0
FBgn0267957,733,0,0,0
FBgn0267958,717,0,0,0
FBgn0267959,499,0,1,0
FBgn0267960,654,0,0,0
FBgn0267961,342,0,0,0
FBgn0267962,367,0,0,0
FBgn0267963,258,0,0,1
FBgn0267964,8637,2523,2561,2499
FBgn0267965,964,0,0,0
FBgn0267966,1205,5,2,3
FBgn0267967,1984,0,0,1
FBgn0267969,1648,0,0,0
FBgn0267970,564,0,3,0
FBgn0267972,1243,192,181,179
FBgn0267975,3569,1352,1270,1300
FBgn0267976,893,596,571,478
FBgn0267977,2349,11,20,14
FBgn0267978,4320,417,421,480
FBgn0267982,630,1,1,0
FBgn0267983,956,10,10,4
FBgn0267984,1809,108,100,122
FBgn0267985,490,1,1,1
FBgn0267986,1012,0,2,0
FBgn0267987,951,13,11,12
FBgn0267988,620,25,17,19
FBgn0267989,1139,29,22,31
FBgn0267990,367,22,20,17
FBgn0267991,1815,14,17,10
FBgn0267992,1364,4,3,2
FBgn0267993,2784,0,0,0
FBgn0267994,555,0,1,0
FBgn0267995,449,210,178,191
FBgn0267996,1820,16,18,18
FBgn0268063,4108,1576,1529,1503
FBgn0270924,2976,293,252,279
FBgn0270925,4089,0,2,1
FBgn0270926,1856,309,261,259
FBgn0270927,2331,65,65,52
FBgn0270928,7098,5172,4813,4755
FBgn0275432,682,0,0,0
FBgn0275433,376,2,0,1
FBgn0275434,1588,20,15,18
FBgn0275436,1526,152,161,141
FBgn0278597,1457,0,0,0
FBgn0278598,4164,143,140,147
FBgn0278599,1712,0,0,0
FBgn0278600,288,0,0,0
FBgn0278604,3190,98,83,76
FBgn0278608,4860,1140,1179,1159
FBgn0283426,2336,9,7,6
FBgn0283427,8744,9339,7342,7364
FBgn0283428,1311,8,7,3
FBgn0283429,501,0,1,0
FBgn0283430,501,0,0,0
FBgn0283431,501,0,0,0
FBgn0283432,2188,0,0,4
FBgn0283433,2188,0,0,0
FBgn0283434,2221,0,0,0
FBgn0283435,898,0,0,0
FBgn0283437,2338,55,41,47
FBgn0283438,3052,447,367,369
FBgn0283439,1321,42,35,39
FBgn0283440,3337,3,3,2
FBgn0283442,2285,12,7,10
FBgn0283450,720,118,113,82
FBgn0283451,19777,746,719,725
FBgn0283461,387,1076,709,710
FBgn0283462,1160,39,24,16
FBgn0283467,1486,41,33,29
FBgn0283468,3492,758,740,730
FBgn0283469,2411,385,382,337
FBgn0283471,1978,3378,2973,3101
FBgn0283472,4885,1960,1712,1904
FBgn0283473,2277,519,444,467
FBgn0283476,12442,11,6,9
FBgn0283477,2576,823,771,777
FBgn0283478,1748,369,281,320
FBgn0283479,1806,0,1,0
FBgn0283480,1762,0,0,0
FBgn0283494,1065,508,438,446
FBgn0283499,11367,1351,1107,1267
FBgn0283500,2496,326,275,297
FBgn0283501,3385,0,0,0
FBgn0283503,5722,296,233,196
FBgn0283508,3471,7,2,6
FBgn0283509,1603,786,693,788
FBgn0283510,2992,372,309,332
FBgn0283521,25208,5526,5297,5432
FBgn0283525,1628,27,20,21
FBgn0283531,5336,317,348,335
FBgn0283535,2926,5093,4854,4917
FBgn0283536,943,1711,1516,1616
FBgn0283545,827,2,2,2
FBgn0283546,60,0,0,0
FBgn0283547,76,0,0,0
FBgn0283548,74,108,127,112
FBgn0283549,61,0,0,3
FBgn0283550,69,5,5,2
FBgn0283551,62,0,0,0
FBgn0283553,57,0,0,0
FBgn0283554,61,43,39,24
FBgn0283555,59,5,5,4
FBgn0283557,63,0,0,0
FBgn0283558,59,2,3,7
FBgn0283559,52,1,1,0
FBgn0283560,77,0,0,0
FBgn0283561,61,4,10,4
FBgn0283562,61,1,2,2
FBgn0283625,1022,4,6,5
FBgn0283626,654,0,0,0
FBgn0283627,1560,0,0,0
FBgn0283637,50,2,4,2
FBgn0283638,92,0,0,0
FBgn0283639,62,0,0,0
FBgn0283649,1611,139,119,116
FBgn0283651,6643,165,172,149
FBgn0283652,1105,20,15,11
FBgn0283657,11568,1781,1906,1922
FBgn0283658,2451,2264,2093,2091
FBgn0283659,1170,27,30,26
FBgn0283666,1278,451,352,384
FBgn0283678,1211,0,1,0
FBgn0283680,5424,394,349,392
FBgn0283681,1180,388,286,331
FBgn0283682,4932,439,457,453
FBgn0283712,5814,477,452,441
FBgn0283724,5190,407,315,344
FBgn0283728,929,0,0,0
FBgn0283741,6747,371,340,371
FBgn0284080,707,13,7,12
FBgn0284081,464,1,4,3
FBgn0284082,778,0,1,0
FBgn0284083,536,3,2,1
FBgn0284084,2919,24,25,25
FBgn0284220,5242,273,317,298
FBgn0284221,4385,301,274,253
FBgn0284222,2234,163,134,163
FBgn0284223,4602,1446,1448,1369
FBgn0284224,5345,2282,2190,2357
FBgn0284225,2770,2499,2320,2501
FBgn0284226,3202,296,228,239
FBgn0284227,3344,394,358,377
FBgn0284228,2588,2692,2439,2523
FBgn0284229,1886,73,91,72
FBgn0284230,2515,4846,4258,4315
FBgn0284231,5765,5508,4846,4913
FBgn0284232,2528,0,1,4
FBgn0284233,1974,1329,1003,1133
FBgn0284234,3299,1062,1040,947
FBgn0284235,6172,5035,4657,4528
FBgn0284236,17139,12088,12880,13558
FBgn0284237,6071,714,721,738
FBgn0284238,666,43,35,38
FBgn0284243,1869,2459,2327,2202
FBgn0284244,2672,4,8,3
FBgn0284245,2464,17423,14896,14330
FBgn0284246,1778,64,43,50
FBgn0284247,12427,441,362,398
FBgn0284248,681,4303,3603,3688
FBgn0284249,1800,263,207,219
FBgn0284250,5344,27,23,13
FBgn0284251,3471,81,78,73
FBgn0284252,4099,1174,1118,1064
FBgn0284253,3934,218,193,209
FBgn0284254,3395,159,135,133
FBgn0284255,712,125,101,114
FBgn0284256,4457,420,426,391
FBgn0284257,2871,1718,1465,1611
FBgn0284408,20644,8225,7437,7492
FBgn0284409,404,0,0,0
FBgn0284410,402,0,0,0
FBgn0284411,593,0,0,0
FBgn0284412,324,0,0,0
FBgn0284413,897,0,0,0
FBgn0284414,872,0,0,0
FBgn0284415,732,0,0,0
FBgn0284416,1199,0,0,0
FBgn0284417,532,0,0,1
FBgn0284418,218,0,0,0
FBgn0284419,402,0,0,0
FBgn0284420,1108,0,0,0
FBgn0284421,2048,246,258,210
FBgn0284435,5691,387,359,339
FBgn0284436,1904,210,167,159
FBgn0284442,2747,31,22,25
FBgn0284444,633,0,3,1
FBgn0285879,7442,231,283,259
FBgn0285892,5951,221,175,182
FBgn0285896,3968,152,99,128
FBgn0285910,1792,1414,1337,1351
FBgn0285911,2741,278,229,249
FBgn0285912,1584,1,1,1
FBgn0285913,3003,610,492,457
FBgn0285917,11326,2066,2147,1947
FBgn0285925,4871,16782,15945,16020
FBgn0285926,13650,1185,1171,1158
FBgn0285937,1804,1991,1661,1838
FBgn0285938,2060,1,1,0
FBgn0285940,2443,0,0,0
FBgn0285941,1693,0,0,0
FBgn0285943,2375,1,0,2
FBgn0285944,16309,8756,9465,9877
FBgn0285947,1557,1805,1434,1479
FBgn0285948,633,1611,1413,1439
FBgn0285949,613,1189,1063,957
FBgn0285950,1361,2325,2053,1953
FBgn0285951,709,62,50,65
FBgn0285952,807,2301,2004,2020
FBgn0285954,1666,466,495,486
FBgn0285955,9760,1255,1162,1282
FBgn0285958,3513,31,27,29
FBgn0285959,367,12,10,16
FBgn0285962,1231,116,108,134
FBgn0285963,5294,885,877,836
FBgn0285966,155,0,0,0
FBgn0285969,534,0,0,1
FBgn0285970,1084,0,0,0
FBgn0285971,2149,44,53,34
FBgn0285975,69,0,0,0
FBgn0285976,69,0,0,0
FBgn0285991,2564,4708,4065,4357
FBgn0285992,6457,415,368,372
FBgn0285993,215,0,0,0
FBgn0285994,202,0,0,0
FBgn0286004,87,0,0,0
FBgn0286005,55,3,0,2
FBgn0286006,90,8,7,16
FBgn0286007,92,17,15,17
FBgn0286027,1769,55,36,55
FBgn0286028,1670,75,77,53
FBgn0286029,468,0,0,2
FBgn0286030,651,0,1,0
FBgn0286031,359,1,0,1
FBgn0286032,374,6,0,1
FBgn0286033,402,0,0,0
FBgn0286034,5296,330,314,334
FBgn0286035,186,5,1,1
FBgn0286036,216,59,49,60
FBgn0286037,289,12,14,7
FBgn0286038,485,0,0,0
FBgn0286039,172,0,1,0
FBgn0286040,498,2,1,3
FBgn0286041,204,1,3,1
FBgn0286042,549,5,2,3
FBgn0286051,2937,124,120,111
FBgn0286070,5816,336,335,339
FBgn0286071,7745,412,320,348
FBgn0286075,2604,117,119,108
FBgn0286198,3495,132,104,99
FBgn0286199,1548,3,2,2
FBgn0286203,6490,1364,1200,1190
FBgn0286204,4569,2,1,0
FBgn0286213,613,1038,715,838
FBgn0286222,1861,970,909,866
FBgn0286506,1410,330,308,348
FBgn0286507,1328,0,1,1
FBgn0286508,1445,729,670,616
FBgn0286511,5400,146,115,129
FBgn0286516,6529,11363,11033,10549
FBgn0286517,69,0,0,0
FBgn0286518,69,0,0,0
FBgn0286519,69,0,0,0
FBgn0286567,4593,324,302,308
FBgn0286723,2206,7,10,5
FBgn0286726,138,0,0,0
FBgn0286727,82,0,0,0
FBgn0286728,70,0,1,0
FBgn0286729,97,90,96,89
FBgn0286730,141,5,5,2
FBgn0286731,94,0,0,0
FBgn0286732,127,2,0,1
FBgn0286733,149,1,0,0
FBgn0286734,148,0,1,0
FBgn0286735,107,0,0,0
FBgn0286736,511,6,4,3
FBgn0286737,151,78,70,68
FBgn0286738,143,34,32,23
FBgn0286739,93,0,1,2
FBgn0286740,103,1,1,0
FBgn0286741,628,31,26,20
FBgn0286758,68,9,7,7
FBgn0286778,8656,3801,3698,3379
FBgn0286781,2458,1042,1098,1022
FBgn0286782,6637,25,20,10
FBgn0286783,2300,453,408,390
FBgn0286784,3457,2873,2540,2646
FBgn0286785,5004,449,355,384
FBgn0286786,607,23,25,19
FBgn0286788,3152,10,12,5
FBgn0286809,7764,97,88,61
FBgn0286813,5540,1545,1470,1534
FBgn0286818,2328,2246,1802,1742
FBgn0286827,15466,197,231,227
FBgn0286828,2328,165,156,134
FBgn0286833,762,26,21,16
FBgn0286834,579,0,0,0
FBgn0286852,2494,63,67,65
FBgn0286867,2335,0,0,0
FBgn0286868,1874,314,234,313
FBgn0286869,279,0,1,0
FBgn0286870,2994,985,935,993
FBgn0286871,498,84,79,85
FBgn0286872,472,1,0,4
FBgn0286873,238,2,2,1
FBgn0286874,468,0,0,0
FBgn0286875,548,7,7,7
FBgn0286876,456,0,0,0
FBgn0286877,765,4,1,1
FBgn0286878,85,0,2,0
FBgn0286879,285,1,0,0
FBgn0286880,524,0,0,0
FBgn0286881,462,0,0,0
FBgn0286882,395,0,0,0
FBgn0286883,246,9,17,13
FBgn0286884,267,0,0,1
FBgn0286885,635,0,0,1
FBgn0286889,270,0,0,0
FBgn0286890,605,0,0,0
FBgn0286891,431,0,1,0
FBgn0286892,306,0,0,0
FBgn0286893,423,36,45,43
FBgn0286898,4679,910,864,851
FBgn0286913,651,0,0,0
FBgn0286914,810,1,2,2
FBgn0286915,135,0,0,0
FBgn0286916,323,1,1,2
FBgn0286917,177,0,0,1
FBgn0286918,420,1,0,3
FBgn0286919,428,1,0,1
FBgn0286920,873,0,0,0
FBgn0286921,895,0,0,0
FBgn0286925,1207,1,0,0
FBgn0286926,183,0,0,0
FBgn0286927,350,1,0,0
FBgn0286928,564,0,1,1
FBgn0286929,834,339,294,291
FBgn0286930,1323,1,1,1
FBgn0286931,1390,179,162,145
FBgn0286932,3097,1737,1461,1524
FBgn0286933,642,1,0,0
FBgn0286937,305,1,1,1
FBgn0286938,453,0,0,0
FBgn0286939,2791,21,22,15
FBgn0286940,5537,592,534,593
FBgn0286941,1827,60,50,71
FBgn0286976,1139,0,0,0
FBgn0286977,967,0,0,0
FBgn0286979,2820,3,5,6
FBgn0286980,2820,3,5,6
FBgn0287182,8403,2401,2175,2316
FBgn0287183,3076,1693,1541,1611
FBgn0287184,7395,8,9,9
FBgn0287185,1722,1,1,2
FBgn0287186,2105,420,461,431
FBgn0287187,1682,580,521,567
FBgn0287204,1876,72,63,75
FBgn0287209,4155,1848,1455,1521
FBgn0287210,2903,523,444,475
FBgn0287211,587,0,0,0
FBgn0287212,348,1,3,3
FBgn0287213,703,1,0,1
FBgn0287214,1208,0,2,1
FBgn0287215,1158,8,7,9
FBgn0287216,913,0,4,1
FBgn0287217,829,1,0,0
FBgn0287218,446,239,206,227
FBgn0287225,2457,196,178,191
FBgn0287234,1652,1844,1685,1716
FBgn0287423,610,7488,7346,6799
FBgn0287454,1628,176,181,169
FBgn0287460,450,1,2,2
FBgn0287461,1669,47,42,48
FBgn0287462,3590,0,0,2
FBgn0287463,1715,315,228,274
FBgn0287464,1356,16,16,21
FBgn0287465,835,0,0,0
FBgn0287466,1504,0,0,0
FBgn0287478,10086,1521,1480,1379
FBgn0287582,10926,922,857,869
FBgn0287585,2049,657,583,611
FBgn0287586,3546,609,510,478
FBgn0287587,562,0,0,0
FBgn0287588,3978,18,14,19
FBgn0287589,1507,275,239,258
FBgn0287590,1651,230,180,189
FBgn0287591,551,0,0,0
FBgn0287592,572,628,544,574
FBgn0287594,4147,38,53,38
FBgn0287595,1165,76,70,78
FBgn0287596,862,0,1,1
FBgn0287597,1211,185,173,197
FBgn0287598,4308,1649,1603,1590
FBgn0287599,5935,1298,1391,1323
FBgn0287600,4206,0,1,0
FBgn0287601,810,22,15,28
FBgn0287602,8441,29,26,32
FBgn0287603,6931,10,7,10
FBgn0287604,15809,8,10,12
FBgn0287605,15792,10,15,10
FBgn0287606,3491,122,149,155
FBgn0287607,2106,0,2,1
FBgn0287608,2905,7,7,4
FBgn0287609,4315,5,5,8
FBgn0287610,613,220,253,233
FBgn0287611,816,0,0,0
FBgn0287612,3704,8,14,11
FBgn0287613,7978,11,7,10
FBgn0287614,18196,47,34,33
FBgn0287615,3172,151,155,145
FBgn0287616,5561,856,801,816
FBgn0287617,7886,34,27,35
FBgn0287618,2639,49,29,45
FBgn0287619,1518,37,39,33
FBgn0287620,1910,1,0,0
FBgn0287621,1162,0,2,1
FBgn0287630,2737,0,0,0
FBti0015567,7818,2,1,2
FBti0018861,7494,10,5,6
FBti0018862,7494,8,16,10
FBti0018865,413,0,0,0
FBti0018866,6992,1,0,0
FBti0018867,414,0,0,0
FBti0018868,414,0,0,1
FBti0018869,6130,4,4,2
FBti0018871,7567,2,3,2
FBti0018872,7521,0,0,0
FBti0018873,7428,0,4,3
FBti0018874,7500,0,0,0
FBti0018875,5128,0,0,0
FBti0018876,127,1,0,0
FBti0018877,131,0,0,0
FBti0018878,129,0,0,0
FBti0018879,137,1,2,0
FBti0018880,1729,0,0,0
FBti0018881,2575,0,0,0
FBti0018882,6412,0,1,1
FBti0018883,6413,1,0,0
FBti0018884,2576,0,0,0
FBti0018885,5413,0,0,2
FBti0018886,3434,1,0,0
FBti0018887,278,0,0,0
FBti0018888,3134,0,1,0
FBti0018889,1870,1,0,0
FBti0018890,1250,0,0,1
FBti0018891,1730,0,0,0
FBti0018892,460,0,0,0
FBti0018893,3582,9,10,17
FBti0018894,1866,1,1,2
FBti0018896,14985,2,1,1
FBti0018897,902,0,0,0
FBti0018898,2549,2,2,3
FBti0018899,2112,0,1,0
FBti0018900,1659,0,0,0
FBti0018901,4301,0,1,0
FBti0018902,4719,2,0,0
FBti0018903,4718,0,0,0
FBti0018904,4726,0,0,0
FBti0018905,4721,0,2,0
FBti0018906,3210,0,1,3
FBti0018907,1288,1,0,0
FBti0018908,1154,4,4,2
FBti0018909,489,1,1,2
FBti0018911,20135,10,8,11
FBti0018912,4699,0,0,0
FBti0018913,4707,0,0,0
FBti0018914,4710,0,0,0
FBti0018915,4694,0,0,0
FBti0018916,3805,0,0,0
FBti0018917,4700,0,0,0
FBti0018918,1918,1,0,0
FBti0018919,1427,0,0,0
FBti0018920,1275,4,8,10
FBti0018921,6993,8,7,8
FBti0018923,374,0,0,0
FBti0018924,492,2,0,1
FBti0018925,5133,0,0,0
FBti0018926,550,0,1,0
FBti0018927,4236,0,0,0
FBti0018929,871,2,3,2
FBti0018930,353,1,1,2
FBti0018931,1399,6,1,5
FBti0018932,920,0,0,1
FBti0018933,1020,0,1,1
FBti0018936,1656,0,0,0
FBti0018937,2079,0,0,0
FBti0018938,1044,0,0,0
FBti0018939,1101,0,0,0
FBti0018940,219,0,0,0
FBti0018942,1024,0,0,0
FBti0018943,240,0,0,0
FBti0018944,1654,1,1,0
FBti0018945,742,0,0,0
FBti0018946,8527,0,0,0
FBti0018947,8425,0,0,0
FBti0018948,8527,1,0,0
FBti0018949,4730,0,0,0
FBti0018950,1400,28,28,16
FBti0018951,5225,137,113,109
FBti0018952,4957,2,0,0
FBti0018953,433,1,1,2
FBti0018954,1841,0,0,0
FBti0018955,1619,0,3,3
FBti0018956,4283,0,0,0
FBti0018957,851,0,0,0
FBti0018958,5019,0,0,0
FBti0018959,5029,0,0,0
FBti0018960,5029,0,0,0
FBti0018961,4264,2,2,0
FBti0018962,1905,0,0,1
FBti0018963,5029,2,0,1
FBti0018964,5019,0,0,0
FBti0018965,7413,0,0,0
FBti0018966,7412,1,1,0
FBti0018967,5145,2,3,7
FBti0018968,5151,5,1,5
FBti0018969,5146,2,2,0
FBti0018970,5144,0,0,0
FBti0018971,6133,0,0,0
FBti0018972,6132,0,2,2
FBti0018973,6112,0,0,0
FBti0018977,421,0,0,0
FBti0018978,4027,0,1,0
FBti0018979,816,0,0,0
FBti0018980,416,0,0,0
FBti0018981,2077,1,0,1
FBti0018982,264,0,0,1
FBti0018983,5075,31,29,28
FBti0018984,5474,0,0,0
FBti0018985,5014,0,0,0
FBti0018986,4985,0,0,1
FBti0018987,5010,0,0,0
FBti0018988,265,0,2,0
FBti0018989,249,0,0,0
FBti0018990,4959,0,0,0
FBti0018991,344,0,0,0
FBti0018992,272,0,0,0
FBti0018993,3244,0,0,0
FBti0018994,1715,1,0,0
FBti0018995,361,0,0,0
FBti0018996,3483,0,0,0
FBti0018997,349,0,0,0
FBti0018998,779,3,0,1
FBti0018999,983,7,4,5
FBti0019000,7367,11,6,4
FBti0019001,7355,11,13,19
FBti0019002,7451,1,8,7
FBti0019003,2607,1,0,0
FBti0019004,1086,10,8,8
FBti0019005,1899,2,0,0
FBti0019006,1495,0,0,0
FBti0019007,5039,0,0,0
FBti0019008,1912,0,0,0
FBti0019009,186,0,0,0
FBti0019010,186,0,0,0
FBti0019011,1142,0,0,0
FBti0019012,1148,0,0,0
FBti0019013,186,0,0,0
FBti0019015,7690,0,2,0
FBti0019016,429,0,0,0
FBti0019017,428,0,0,0
FBti0019018,9109,1,0,1
FBti0019019,9116,1,0,1
FBti0019020,1746,1,0,0
FBti0019021,8308,4,3,1
FBti0019022,8305,0,0,0
FBti0019025,9094,0,0,0
FBti0019026,9094,3,5,6
FBti0019027,9105,0,0,0
FBti0019028,9102,0,0,0
FBti0019029,428,11,11,11
FBti0019030,8182,1,2,3
FBti0019031,8304,0,0,0
FBti0019032,371,0,0,0
FBti0019035,1098,0,1,0
FBti0019036,2173,1,0,0
